Cidade 1;Estado 1;Cidade 2;Estado 2;Distância (km)
Vera Cruz do Oeste;PR;Imbaú;PR;504.73
Vera Cruz do Oeste;PR;Planalto;PR;147.97
Vera Cruz do Oeste;PR;Cantagalo;PR;219.63
Vera Cruz do Oeste;PR;Bocaiuva do Sul;PR;588.64
Vera Cruz do Oeste;PR;Rio Bonito do Iguaçu;PR;205.9
Vera Cruz do Oeste;PR;Balsa Nova;PR;532.58
Vera Cruz do Oeste;PR;Nova Londrina;PR;332.12
Vera Cruz do Oeste;PR;Piên;PR;625.38
Vera Cruz do Oeste;PR;Turvo;PR;335.87
Vera Cruz do Oeste;PR;Cidade Gaúcha;PR;245.26
Vera Cruz do Oeste;PR;Mamborê;PR;196.45
Vera Cruz do Oeste;PR;Ribeirão do Pinhal;PR;542.41
Vera Cruz do Oeste;PR;Teixeira Soares;PR;422.85
Vera Cruz do Oeste;PR;Palmital;PR;265.99
Vera Cruz do Oeste;PR;Jataizinho;PR;446.59
Vera Cruz do Oeste;PR;Porecatu;PR;449.62
Vera Cruz do Oeste;PR;Querência do Norte;PR;274.04
Vera Cruz do Oeste;PR;Guaraniaçu;PR;123.37
Vera Cruz do Oeste;PR;Santa Fé;PR;377.59
Vera Cruz do Oeste;PR;Itapejara d'Oeste;PR;215.79
Vera Cruz do Oeste;PR;Ventania;PR;563.05
Vera Cruz do Oeste;PR;Moreira Sales;PR;183.37
Vera Cruz do Oeste;PR;Três Barras do Paraná;PR;142.99
Vera Cruz do Oeste;PR;Joaquim Távora;PR;597.88
Vera Cruz do Oeste;PR;Céu Azul;PR;16.05
Vera Cruz do Oeste;PR;Santa Mariana;PR;503.27
Vera Cruz do Oeste;PR;Paranacity;PR;392.27
Vera Cruz do Oeste;PR;Nova Laranjeiras;PR;171.02
Vera Cruz do Oeste;PR;Alvorada do Sul;PR;478.12
Vera Cruz do Oeste;PR;Barbosa Ferraz;PR;290.75
Vera Cruz do Oeste;PR;Itaipulândia;PR;77.34
Vera Cruz do Oeste;PR;Pérola;PR;180.21
Vera Cruz do Oeste;PR;Uraí;PR;476.87
Vera Cruz do Oeste;PR;Jardim Alegre;PR;352.24
Vera Cruz do Oeste;PR;Primeiro de Maio;PR;480.2
Vera Cruz do Oeste;PR;São Jerônimo da Serra;PR;514.21
Vera Cruz do Oeste;PR;Inácio Martins;PR;356.31
Vera Cruz do Oeste;PR;São Pedro do Ivaí;PR;345.06
Vera Cruz do Oeste;PR;Mauá da Serra;PR;423.04
Vera Cruz do Oeste;PR;Centenário do Sul;PR;421.08
Vera Cruz do Oeste;PR;Missal;PR;70.09
Vera Cruz do Oeste;PR;Ribeirão Claro;PR;607.87
Vera Cruz do Oeste;PR;Nova Prata do Iguaçu;PR;125.51
Vera Cruz do Oeste;PR;Florestópolis;PR;436.14
Vera Cruz do Oeste;PR;Mariluz;PR;201.56
Vera Cruz do Oeste;PR;Barracão;PR;208.44
Vera Cruz do Oeste;PR;Nova Aurora;PR;120.49
Vera Cruz do Oeste;PR;São João;PR;222.76
Vera Cruz do Oeste;PR;Catanduvas;PR;107.21
Vera Cruz do Oeste;PR;Iretama;PR;265.56
Vera Cruz do Oeste;PR;Santa Tereza do Oeste;PR;33.66
Vera Cruz do Oeste;PR;São João do Ivaí;PR;323.43
Vera Cruz do Oeste;PR;Alto Piquiri;PR;143.32
Vera Cruz do Oeste;PR;Roncador;PR;233.63
Vera Cruz do Oeste;PR;Rondon;PR;269.47
Vera Cruz do Oeste;PR;Japurá;PR;280.03
Vera Cruz do Oeste;PR;Agudos do Sul;PR;608.41
Vera Cruz do Oeste;PR;Santa Maria do Oeste;PR;306.39
Vera Cruz do Oeste;PR;São Jorge d'Oeste;PR;215.39
Vera Cruz do Oeste;PR;Tunas do Paraná;PR;627.21
Vera Cruz do Oeste;PR;Douradina;PR;232.44
Vera Cruz do Oeste;PR;São Sebastião da Amoreira;PR;485.08
Vera Cruz do Oeste;PR;Congonhinhas;PR;517.26
Vera Cruz do Oeste;PR;Marilândia do Sul;PR;412.72
Vera Cruz do Oeste;PR;Guamiranga;PR;379.14
Vera Cruz do Oeste;PR;Califórnia;PR;400.79
Vera Cruz do Oeste;PR;Tuneiras do Oeste;PR;222.76
Vera Cruz do Oeste;PR;Santa Isabel do Ivaí;PR;285.85
Vera Cruz do Oeste;PR;Jesuítas;PR;106.67
Vera Cruz do Oeste;PR;Nova Santa Rosa;PR;84.37
Vera Cruz do Oeste;PR;Ivaté;PR;225.11
Vera Cruz do Oeste;PR;Nova Fátima;PR;517.77
Vera Cruz do Oeste;PR;Tupãssi;PR;79.01
Vera Cruz do Oeste;PR;Reserva do Iguaçu;PR;300.92
Vera Cruz do Oeste;PR;Campo do Tenente;PR;553.4
Vera Cruz do Oeste;PR;Cambira;PR;368.8
Vera Cruz do Oeste;PR;Tomazina;PR;611.94
Vera Cruz do Oeste;PR;Icaraíma;PR;241.63
Vera Cruz do Oeste;PR;Santa Cruz de Monte Castelo;PR;300.81
Vera Cruz do Oeste;PR;Figueira;PR;587.14
Vera Cruz do Oeste;PR;Guaraqueçaba;PR;729.73
Vera Cruz do Oeste;PR;Boa Vista da Aparecida;PR;125.12
Vera Cruz do Oeste;PR;Coronel Domingos Soares;PR;364.87
Vera Cruz do Oeste;PR;Quatiguá;PR;606.59
Vera Cruz do Oeste;PR;Antônio Olinto;PR;487.45
Vera Cruz do Oeste;PR;Abatiá;PR;545.01
Vera Cruz do Oeste;PR;Paulo Frontin;PR;442.65
Vera Cruz do Oeste;PR;Juranda;PR;160.46
Vera Cruz do Oeste;PR;Luiziana;PR;255.95
Vera Cruz do Oeste;PR;Bom Sucesso;PR;339.35
Vera Cruz do Oeste;PR;Verê;PR;200.67
Vera Cruz do Oeste;PR;Marilena;PR;336.11
Vera Cruz do Oeste;PR;Goioxim;PR;251.47
Vera Cruz do Oeste;PR;Jussara;PR;271.68
Vera Cruz do Oeste;PR;São Carlos do Ivaí;PR;311.64
Vera Cruz do Oeste;PR;Sabáudia;PR;392.78
Vera Cruz do Oeste;PR;Vitorino;PR;237.99
Vera Cruz do Oeste;PR;Floresta;PR;299.05
Vera Cruz do Oeste;PR;Renascença;PR;211.93
Vera Cruz do Oeste;PR;Sapopema;PR;546.89
Vera Cruz do Oeste;PR;Mariópolis;PR;266.72
Vera Cruz do Oeste;PR;Guairaçá;PR;328.39
Vera Cruz do Oeste;PR;Itambaracá;PR;534.87
Vera Cruz do Oeste;PR;Amaporã;PR;310.67
Vera Cruz do Oeste;PR;Ibema;PR;106.53
Vera Cruz do Oeste;PR;Formosa do Oeste;PR;119.87
Vera Cruz do Oeste;PR;Boa Ventura de São Roque;PR;358.8
Vera Cruz do Oeste;PR;Pinhalão;PR;598.97
Vera Cruz do Oeste;PR;Borrazópolis;PR;377.87
Vera Cruz do Oeste;PR;Pérola d'Oeste;PR;150.48
Vera Cruz do Oeste;PR;Perobal;PR;158.52
Vera Cruz do Oeste;PR;São José da Boa Vista;PR;634.41
Vera Cruz do Oeste;PR;Itambé;PR;310.78
Vera Cruz do Oeste;PR;Ouro Verde do Oeste;PR;43.14
Vera Cruz do Oeste;PR;Doutor Camargo;PR;300.07
Vera Cruz do Oeste;PR;Francisco Alves;PR;131.55
Vera Cruz do Oeste;PR;Paula Freitas;PR;481.8
Vera Cruz do Oeste;PR;Enéas Marques;PR;175.07
Vera Cruz do Oeste;PR;Nova Olímpia;PR;223.89
Vera Cruz do Oeste;PR;São João do Caiuá;PR;354.64
Vera Cruz do Oeste;PR;Adrianópolis;PR;681.47
Vera Cruz do Oeste;PR;São Tomé;PR;271.83
Vera Cruz do Oeste;PR;Pato Bragado;PR;76.92
Vera Cruz do Oeste;PR;São Pedro do Iguaçu;PR;15.89
Vera Cruz do Oeste;PR;Laranjal;PR;287.39
Vera Cruz do Oeste;PR;Mercedes;PR;103.97
Vera Cruz do Oeste;PR;Maria Helena;PR;199.29
Vera Cruz do Oeste;PR;Xambrê;PR;194.9
Vera Cruz do Oeste;PR;Saudade do Iguaçu;PR;239.33
Vera Cruz do Oeste;PR;Maripá;PR;87.77
Vera Cruz do Oeste;PR;Fernandes Pinheiro;PR;411.93
Vera Cruz do Oeste;PR;Guaraci;PR;401.68
Vera Cruz do Oeste;PR;São Jorge do Ivaí;PR;309.89
Vera Cruz do Oeste;PR;São Jorge do Patrocínio;PR;186.02
Vera Cruz do Oeste;PR;Doutor Ulysses;PR;632.74
Vera Cruz do Oeste;PR;Tapira;PR;241.96
Vera Cruz do Oeste;PR;Santo Inácio;PR;419.83
Vera Cruz do Oeste;PR;Presidente Castelo Branco;PR;335.12
Vera Cruz do Oeste;PR;Grandes Rios;PR;416.09
Vera Cruz do Oeste;PR;Braganey;PR;105.75
Vera Cruz do Oeste;PR;Jaboti;PR;600.93
Vera Cruz do Oeste;PR;Diamante D'Oeste;PR;27.73
Vera Cruz do Oeste;PR;Nova Tebas;PR;300.73
Vera Cruz do Oeste;PR;Tamboara;PR;308.3
Vera Cruz do Oeste;PR;Sertaneja;PR;492.05
Vera Cruz do Oeste;PR;Pranchita;PR;175.71
Vera Cruz do Oeste;PR;Honório Serpa;PR;277.71
Vera Cruz do Oeste;PR;Nova Esperança do Sudoeste;PR;161.85
Vera Cruz do Oeste;PR;Diamante do Norte;PR;356.0
Vera Cruz do Oeste;PR;Lupionópolis;PR;425.17
Vera Cruz do Oeste;PR;Janiópolis;PR;200.5
Vera Cruz do Oeste;PR;Japira;PR;588.89
Vera Cruz do Oeste;PR;Santana do Itararé;PR;649.88
Vera Cruz do Oeste;PR;Porto Amazonas;PR;489.48
Vera Cruz do Oeste;PR;Floraí;PR;330.15
Vera Cruz do Oeste;PR;Salto do Itararé;PR;649.14
Vera Cruz do Oeste;PR;Lobato;PR;393.92
Vera Cruz do Oeste;PR;ova Cantu;PR;195.16
Vera Cruz do Oeste;PR;Fênix;PR;303.25
Vera Cruz do Oeste;PR;Lunardelli;PR;337.64
Vera Cruz do Oeste;PR;Marumbi;PR;357.87
Vera Cruz do Oeste;PR;Entre Rios do Oeste;PR;67.73
Vera Cruz do Oeste;PR;Rosário do Ivaí;PR;447.95
Vera Cruz do Oeste;PR;Flor da Serra do Sul;PR;209.41
Vera Cruz do Oeste;PR;Ramilândia;PR;24.49
Vera Cruz do Oeste;PR;Lindoeste;PR;61.74
Vera Cruz do Oeste;PR;Iguaraçu;PR;359.77
Vera Cruz do Oeste;PR;Indianópolis;PR;280.5
Vera Cruz do Oeste;PR;Foz do Jordão;PR;283.19
Vera Cruz do Oeste;PR;Serranópolis do Iguaçu;PR;61.69
Vera Cruz do Oeste;PR;Quinta do Sol;PR;282.44
Vera Cruz do Oeste;PR;Cruzeiro do Sul;PR;388.65
Vera Cruz do Oeste;PR;Itaguajé;PR;438.0
Vera Cruz do Oeste;PR;Quarto Centenário;PR;147.56
Vera Cruz do Oeste;PR;Nova Santa Bárbara;PR;498.32
Vera Cruz do Oeste;PR;Marquinho;PR;229.53
Vera Cruz do Oeste;PR;Planaltina do Paraná;PR;295.24
Vera Cruz do Oeste;PR;Cruzeiro do Iguaçu;PR;155.41
Vera Cruz do Oeste;PR;Rio Branco do Ivaí;PR;409.16
Vera Cruz do Oeste;PR;Porto Vitória;PR;474.24
Vera Cruz do Oeste;PR;Santa Mônica;PR;267.23
Vera Cruz do Oeste;PR;Virmond;PR;211.33
Vera Cruz do Oeste;PR;Quatro Pontes;PR;78.02
Vera Cruz do Oeste;PR;Munhoz de Melo;PR;371.65
Vera Cruz do Oeste;PR;Nossa Senhora das Graças;PR;395.08
Vera Cruz do Oeste;PR;Kaloré;PR;372.17
Vera Cruz do Oeste;PR;Boa Esperança;PR;186.73
Vera Cruz do Oeste;PR;Espigão Alto do Iguaçu;PR;177.78
Vera Cruz do Oeste;PR;Cafezal do Sul;PR;157.94
Vera Cruz do Oeste;PR;Leópolis;PR;500.75
Vera Cruz do Oeste;PR;Conselheiro Mairinck;PR;591.24
Vera Cruz do Oeste;PR;Atalaia;PR;371.27
Vera Cruz do Oeste;PR;Campina do Simão;PR;316.06
Vera Cruz do Oeste;PR;Prado Ferreira;PR;414.5
Vera Cruz do Oeste;PR;Santa Lúcia;PR;96.8
Vera Cruz do Oeste;PR;Guapirama;PR;583.75
Vera Cruz do Oeste;PR;Rancho Alegre;PR;489.58
Vera Cruz do Oeste;PR;Campo Bonito;PR;119.65
Vera Cruz do Oeste;PR;São José das Palmeiras;PR;38.1
Vera Cruz do Oeste;PR;Bom Jesus do Sul;PR;206.92
Vera Cruz do Oeste;PR;Nova América da Colina;PR;488.31
Vera Cruz do Oeste;PR;Ourizona;PR;321.31
Vera Cruz do Oeste;PR;Diamante do Sul;PR;151.74
Vera Cruz do Oeste;PR;Bela Vista da Caroba;PR;151.37
Vera Cruz do Oeste;PR;Salgado Filho;PR;195.31
Vera Cruz do Oeste;PR;Ivatuba;PR;321.15
Vera Cruz do Oeste;PR;Pitangueiras;PR;393.8
Vera Cruz do Oeste;PR;Paranapoema;PR;397.05
Vera Cruz do Oeste;PR;Santa Cecília do Pavão;PR;489.54
Vera Cruz do Oeste;PR;undiaí do Sul;PR;557.9
Vera Cruz do Oeste;PR;Bom Sucesso do Sul;PR;223.37
Vera Cruz do Oeste;PR;Santa Amélia;PR;550.54
Vera Cruz do Oeste;PR;Rio Bom;PR;405.86
Vera Cruz do Oeste;PR;Lidianópolis;PR;353.63
Vera Cruz do Oeste;PR;Mato Rico;PR;255.29
Vera Cruz do Oeste;PR;Porto Barreiro;PR;209.29
Vera Cruz do Oeste;PR;Inajá;PR;383.76
Vera Cruz do Oeste;PR;Corumbataí do Sul;PR;274.95
Vera Cruz do Oeste;PR;Farol;PR;207.41
Vera Cruz do Oeste;PR;Cafeara;PR;416.15
Vera Cruz do Oeste;PR;Arapuã;PR;335.08
Vera Cruz do Oeste;PR;Ângulo;PR;364.69
Vera Cruz do Oeste;PR;Cruzmaltina;PR;386.48
Vera Cruz do Oeste;PR;Sulina;PR;223.82
Vera Cruz do Oeste;PR;Godoy Moreira;PR;356.22
Vera Cruz do Oeste;PR;Novo Itacolomi;PR;390.41
Vera Cruz do Oeste;PR;Barra do Jacaré;PR;549.1
Vera Cruz do Oeste;PR;Anahy;PR;113.3
Vera Cruz do Oeste;PR;Pinhal de São Bento;PR;164.26
Vera Cruz do Oeste;PR;Flórida;PR;384.74
Vera Cruz do Oeste;PR;Itaúna do Sul;PR;345.85
Vera Cruz do Oeste;PR;Alto Paraíso;PR;222.74
Vera Cruz do Oeste;PR;Uniflor;PR;374.22
Vera Cruz do Oeste;PR;Santo Antônio do Caiuá;PR;368.53
Vera Cruz do Oeste;PR;Rancho Alegre D'Oeste;PR;178.93
Vera Cruz do Oeste;PR;Porto Rico;PR;318.12
Vera Cruz do Oeste;PR;Brasilândia do Sul;PR;114.86
Vera Cruz do Oeste;PR;Manfrinópolis;PR;184.65
Vera Cruz do Oeste;PR;Boa Esperança do Iguaçu;PR;141.67
Vera Cruz do Oeste;PR;São Pedro do Paraná;PR;316.54
Vera Cruz do Oeste;PR;Iguatu;PR;123.42
Vera Cruz do Oeste;PR;Guaporema;PR;281.04
Vera Cruz do Oeste;PR;Iracema do Oeste;PR;113.62
Vera Cruz do Oeste;PR;Mirador;PR;309.8
Vera Cruz do Oeste;PR;São Manoel do Paraná;PR;292.19
Vera Cruz do Oeste;PR;Santo Antônio do Paraíso;PR;499.47
Vera Cruz do Oeste;PR;Ariranha do Ivaí;PR;370.14
Vera Cruz do Oeste;PR;Miraselva;PR;426.29
Vera Cruz do Oeste;PR;Esperança Nova;PR;200.01
Vera Cruz do Oeste;PR;Santa Inês;PR;433.76
Vera Cruz do Oeste;PR;Altamira do Paraná;PR;198.49
Vera Cruz do Oeste;PR;Jardim Olinda;PR;409.55
Vera Cruz do Oeste;PR;Nova Aliança do Ivaí;PR;305.35
Vera Cruz do Oeste;PR;Joinville;SC;678.16
Vera Cruz do Oeste;PR;Florianópolis;SC;855.28
Vera Cruz do Oeste;PR;Blumenau;SC;796.19
Vera Cruz do Oeste;PR;São José;SC;843.4
Vera Cruz do Oeste;PR;Itajaí;SC;759.81
Vera Cruz do Oeste;PR;Chapecó;SC;357.13
Vera Cruz do Oeste;PR;Palhoça;SC;850.4
Vera Cruz do Oeste;PR;Criciúma;SC;824.22
Vera Cruz do Oeste;PR;Jaraguá do Sul;SC;651.47
Vera Cruz do Oeste;PR;Lages;SC;630.91
Vera Cruz do Oeste;PR;Brusque;SC;789.92
Vera Cruz do Oeste;PR;Balneário Camboriú;SC;770.98
Vera Cruz do Oeste;PR;Tubarão;SC;970.01
Vera Cruz do Oeste;PR;Camboriú;SC;771.59
Vera Cruz do Oeste;PR;Navegantes;SC;756.1
Vera Cruz do Oeste;PR;São Bento do Sul;SC;606.43
Vera Cruz do Oeste;PR;Concórdia;SC;429.93
Vera Cruz do Oeste;PR;Biguaçu;SC;830.5
Vera Cruz do Oeste;PR;Itapema;SC;783.06
Vera Cruz do Oeste;PR;Caçador;SC;525.0
Vera Cruz do Oeste;PR;Rio do Sul;SC;726.3
Vera Cruz do Oeste;PR;Gaspar;SC;776.51
Vera Cruz do Oeste;PR;Araranguá;SC;854.03
Vera Cruz do Oeste;PR;Indaial;SC;689.41
Vera Cruz do Oeste;PR;Içara;SC;1019.9
Vera Cruz do Oeste;PR;Videira;SC;536.33
Vera Cruz do Oeste;PR;Mafra;SC;550.07
Vera Cruz do Oeste;PR;Canoinhas;SC;502.08
Vera Cruz do Oeste;PR;São Francisco do Sul;SC;724.72
Vera Cruz do Oeste;PR;Imbituba;SC;923.62
Vera Cruz do Oeste;PR;Xanxerê;SC;342.93
Vera Cruz do Oeste;PR;Tijucas;SC;799.67
Vera Cruz do Oeste;PR;Guaramirim;SC;701.08
Vera Cruz do Oeste;PR;Timbó;SC;680.34
Vera Cruz do Oeste;PR;Barra Velha;SC;722.43
Vera Cruz do Oeste;PR;Araquari;SC;704.59
Vera Cruz do Oeste;PR;São Miguel do Oeste;SC;283.74
Vera Cruz do Oeste;PR;Laguna;SC;954.37
Vera Cruz do Oeste;PR;Curitibanos;SC;616.33
Vera Cruz do Oeste;PR;Rio Negrinho;SC;588.7
Vera Cruz do Oeste;PR;Campos Novos;SC;504.97
Vera Cruz do Oeste;PR;Pomerode;SC;682.39
Vera Cruz do Oeste;PR;Braço do Norte;SC;802.0
Vera Cruz do Oeste;PR;Penha;SC;745.01
Vera Cruz do Oeste;PR;Fraiburgo;SC;573.18
Vera Cruz do Oeste;PR;Porto União;SC;467.96
Vera Cruz do Oeste;PR;São João Batista;SC;813.51
Vera Cruz do Oeste;PR;Xaxim;SC;359.71
Vera Cruz do Oeste;PR;Forquilhinha;SC;852.8
Vera Cruz do Oeste;PR;Itapoá;SC;682.8
Vera Cruz do Oeste;PR;Joaçaba;SC;463.15
Vera Cruz do Oeste;PR;Sombrio;SC;847.87
