Cidade 1;Estado 1;Cidade 2;Estado 2;Distância (km)
Ouro Verde do Oeste;PR;Marialva;PR;314.84
Ouro Verde do Oeste;PR;Matinhos;PR;674.61
Ouro Verde do Oeste;PR;Rio Branco do Sul;PR;581.75
Ouro Verde do Oeste;PR;Assis Chateaubriand;PR;66.97
Ouro Verde do Oeste;PR;Mandaguari;PR;330.45
Ouro Verde do Oeste;PR;Jaguariaíva;PR;575.33
Ouro Verde do Oeste;PR;Palotina;PR;81.71
Ouro Verde do Oeste;PR;Palmeira;PR;477.99
Ouro Verde do Oeste;PR;Pitanga;PR;326.24
Ouro Verde do Oeste;PR;Ivaiporã;PR;333.75
Ouro Verde do Oeste;PR;Laranjeiras do Sul;PR;196.62
Ouro Verde do Oeste;PR;Guaíra;PR;121.59
Ouro Verde do Oeste;PR;Mandaguaçu;PR;311.52
Ouro Verde do Oeste;PR;Rio Negro;PR;561.21
Ouro Verde do Oeste;PR;Bandeirantes;PR;496.0
Ouro Verde do Oeste;PR;Itaperuçu;PR;581.27
Ouro Verde do Oeste;PR;Quedas do Iguaçu;PR;177.06
Ouro Verde do Oeste;PR;Pontal do Paraná;PR;664.94
Ouro Verde do Oeste;PR;Imbituva;PR;411.48
Ouro Verde do Oeste;PR;Campo Magro;PR;553.46
Ouro Verde do Oeste;PR;Pinhão;PR;311.36
Ouro Verde do Oeste;PR;São Miguel do Iguaçu;PR;109.63
Ouro Verde do Oeste;PR;Ibaiti;PR;553.05
Ouro Verde do Oeste;PR;Goioerê;PR;137.84
Ouro Verde do Oeste;PR;Mandirituba;PR;587.23
Ouro Verde do Oeste;PR;Nova Esperança;PR;320.97
Ouro Verde do Oeste;PR;Arapoti;PR;590.6
Ouro Verde do Oeste;PR;Santa Helena;PR;62.38
Ouro Verde do Oeste;PR;Astorga;PR;351.63
Ouro Verde do Oeste;PR;Ubiratã;PR;142.4
Ouro Verde do Oeste;PR;Reserva;PR;437.45
Ouro Verde do Oeste;PR;Santa Terezinha de Itaipu;PR;129.77
Ouro Verde do Oeste;PR;Ortigueira;PR;447.88
Ouro Verde do Oeste;PR;Quatro Barras;PR;589.17
Ouro Verde do Oeste;PR;Cruzeiro do Oeste;PR;174.68
Ouro Verde do Oeste;PR;Santo Antônio do Sudoeste;PR;215.19
Ouro Verde do Oeste;PR;Piraí do Sul;PR;529.92
Ouro Verde do Oeste;PR;Coronel Vivida;PR;286.95
Ouro Verde do Oeste;PR;Carambeí;PR;478.25
Ouro Verde do Oeste;PR;Loanda;PR;278.37
Ouro Verde do Oeste;PR;Cambará;PR;529.93
Ouro Verde do Oeste;PR;Colorado;PR;374.05
Ouro Verde do Oeste;PR;Siqueira Campos;PR;596.98
Ouro Verde do Oeste;PR;Jandaia do Sul;PR;332.87
Ouro Verde do Oeste;PR;Chopinzinho;PR;270.85
Ouro Verde do Oeste;PR;Capanema;PR;171.91
Ouro Verde do Oeste;PR;Tibagi;PR;526.0
Ouro Verde do Oeste;PR;Andirá;PR;511.25
Ouro Verde do Oeste;PR;Ampére;PR;179.45
Ouro Verde do Oeste;PR;Realeza;PR;158.84
Ouro Verde do Oeste;PR;Wenceslau Braz;PR;607.92
Ouro Verde do Oeste;PR;Contenda;PR;554.61
Ouro Verde do Oeste;PR;Cafelândia;PR;91.39
Ouro Verde do Oeste;PR;Altônia;PR;147.6
Ouro Verde do Oeste;PR;Matelândia;PR;79.94
Ouro Verde do Oeste;PR;Quitandinha;PR;584.62
Ouro Verde do Oeste;PR;Morretes;PR;633.04
Ouro Verde do Oeste;PR;Terra Roxa;PR;111.24
Ouro Verde do Oeste;PR;Antonina;PR;647.36
Ouro Verde do Oeste;PR;Tijucas do Sul;PR;617.32
Ouro Verde do Oeste;PR;Terra Boa;PR;254.6
Ouro Verde do Oeste;PR;Corbélia;PR;89.04
Ouro Verde do Oeste;PR;Sengés;PR;612.45
Ouro Verde do Oeste;PR;Mangueirinha;PR;320.78
Ouro Verde do Oeste;PR;Faxinal;PR;374.56
Ouro Verde do Oeste;PR;Cerro Azul;PR;637.26
Ouro Verde do Oeste;PR;Cruz Machado;PR;389.86
Ouro Verde do Oeste;PR;Sertanópolis;PR;428.61
Ouro Verde do Oeste;PR;Marmeleiro;PR;238.05
Ouro Verde do Oeste;PR;Tapejara;PR;200.06
Ouro Verde do Oeste;PR;Bituruna;PR;391.28
Ouro Verde do Oeste;PR;Cândido de Abreu;PR;365.38
Ouro Verde do Oeste;PR;Salto do Lontra;PR;177.37
Ouro Verde do Oeste;PR;Clevelândia;PR;321.59
Ouro Verde do Oeste;PR;Candói;PR;266.46
Ouro Verde do Oeste;PR;Terra Rica;PR;329.67
Ouro Verde do Oeste;PR;Bela Vista do Paraíso;PR;425.46
Ouro Verde do Oeste;PR;Capitão Leônidas Marques;PR;124.64
Ouro Verde do Oeste;PR;Rebouças;PR;424.24
Ouro Verde do Oeste;PR;Ipiranga;PR;454.29
Ouro Verde do Oeste;PR;Santa Izabel do Oeste;PR;168.14
Ouro Verde do Oeste;PR;Rio Azul;PR;410.37
Ouro Verde do Oeste;PR;Alto Paraná;PR;309.6
Ouro Verde do Oeste;PR;Assaí;PR;440.22
Ouro Verde do Oeste;PR;São João do Triunfo;PR;473.83
Ouro Verde do Oeste;PR;Curiúva;PR;543.01
Ouro Verde do Oeste;PR;Tamarana;PR;420.6
Ouro Verde do Oeste;PR;Carlópolis;PR;595.1
Ouro Verde do Oeste;PR;Paraíso do Norte;PR;269.08
Ouro Verde do Oeste;PR;Ivaí;PR;414.63
Ouro Verde do Oeste;PR;Araruna;PR;230.61
Ouro Verde do Oeste;PR;Peabirú;PR;225.2
Ouro Verde do Oeste;PR;Engenheiro Beltrão;PR;241.92
Ouro Verde do Oeste;PR;Campina da Lagoa;PR;172.71
Ouro Verde do Oeste;PR;Jaguapitã;PR;372.0
Ouro Verde do Oeste;PR;Mallet;PR;428.86
Ouro Verde do Oeste;PR;General Carneiro;PR;446.5
Ouro Verde do Oeste;PR;Iporã;PR;123.9
Ouro Verde do Oeste;PR;Manoel Ribas;PR;326.61
Ouro Verde do Oeste;PR;Imbaú;PR;489.23
Ouro Verde do Oeste;PR;Planalto;PR;180.31
Ouro Verde do Oeste;PR;Cantagalo;PR;226.0
Ouro Verde do Oeste;PR;Bocaiuva do Sul;PR;595.01
Ouro Verde do Oeste;PR;Rio Bonito do Iguaçu;PR;212.26
Ouro Verde do Oeste;PR;Balsa Nova;PR;538.94
Ouro Verde do Oeste;PR;Nova Londrina;PR;307.59
Ouro Verde do Oeste;PR;Piên;PR;631.75
Ouro Verde do Oeste;PR;Turvo;PR;342.24
Ouro Verde do Oeste;PR;Cidade Gaúcha;PR;220.74
Ouro Verde do Oeste;PR;Mamborê;PR;202.81
Ouro Verde do Oeste;PR;Ribeirão do Pinhal;PR;515.28
Ouro Verde do Oeste;PR;Teixeira Soares;PR;429.22
Ouro Verde do Oeste;PR;Palmital;PR;272.36
Ouro Verde do Oeste;PR;Jataizinho;PR;419.46
Ouro Verde do Oeste;PR;Porecatu;PR;422.49
Ouro Verde do Oeste;PR;Querência do Norte;PR;249.51
Ouro Verde do Oeste;PR;Guaraniaçu;PR;129.74
Ouro Verde do Oeste;PR;Santa Fé;PR;350.46
Ouro Verde do Oeste;PR;Itapejara d'Oeste;PR;248.13
Ouro Verde do Oeste;PR;Ventania;PR;569.42
Ouro Verde do Oeste;PR;Moreira Sales;PR;158.84
Ouro Verde do Oeste;PR;Três Barras do Paraná;PR;149.36
Ouro Verde do Oeste;PR;Joaquim Távora;PR;570.75
Ouro Verde do Oeste;PR;Céu Azul;PR;59.79
Ouro Verde do Oeste;PR;Santa Mariana;PR;476.13
Ouro Verde do Oeste;PR;Paranacity;PR;352.83
Ouro Verde do Oeste;PR;Nova Laranjeiras;PR;177.39
Ouro Verde do Oeste;PR;Alvorada do Sul;PR;450.99
Ouro Verde do Oeste;PR;Barbosa Ferraz;PR;275.25
Ouro Verde do Oeste;PR;Itaipulândia;PR;103.5
Ouro Verde do Oeste;PR;Pérola;PR;155.69
Ouro Verde do Oeste;PR;Uraí;PR;449.73
Ouro Verde do Oeste;PR;Jardim Alegre;PR;325.1
Ouro Verde do Oeste;PR;Primeiro de Maio;PR;453.07
Ouro Verde do Oeste;PR;São Jerônimo da Serra;PR;487.08
Ouro Verde do Oeste;PR;Inácio Martins;PR;362.68
Ouro Verde do Oeste;PR;São Pedro do Ivaí;PR;317.93
Ouro Verde do Oeste;PR;Mauá da Serra;PR;395.9
Ouro Verde do Oeste;PR;Centenário do Sul;PR;393.95
Ouro Verde do Oeste;PR;Missal;PR;96.25
Ouro Verde do Oeste;PR;Ribeirão Claro;PR;580.73
Ouro Verde do Oeste;PR;Nova Prata do Iguaçu;PR;157.85
Ouro Verde do Oeste;PR;Florestópolis;PR;409.01
Ouro Verde do Oeste;PR;Mariluz;PR;177.03
Ouro Verde do Oeste;PR;Barracão;PR;240.78
Ouro Verde do Oeste;PR;Nova Aurora;PR;89.11
Ouro Verde do Oeste;PR;São João;PR;253.27
Ouro Verde do Oeste;PR;Catanduvas;PR;113.58
Ouro Verde do Oeste;PR;Iretama;PR;271.92
Ouro Verde do Oeste;PR;Santa Tereza do Oeste;PR;72.08
Ouro Verde do Oeste;PR;São João do Ivaí;PR;296.3
Ouro Verde do Oeste;PR;Alto Piquiri;PR;118.79
Ouro Verde do Oeste;PR;Roncador;PR;240.0
Ouro Verde do Oeste;PR;Rondon;PR;244.94
Ouro Verde do Oeste;PR;Japurá;PR;255.5
Ouro Verde do Oeste;PR;Agudos do Sul;PR;614.78
Ouro Verde do Oeste;PR;Santa Maria do Oeste;PR;312.76
Ouro Verde do Oeste;PR;São Jorge d'Oeste;PR;221.76
Ouro Verde do Oeste;PR;Tunas do Paraná;PR;633.58
Ouro Verde do Oeste;PR;Douradina;PR;207.92
Ouro Verde do Oeste;PR;São Sebastião da Amoreira;PR;457.95
Ouro Verde do Oeste;PR;Congonhinhas;PR;490.13
Ouro Verde do Oeste;PR;Marilândia do Sul;PR;385.58
Ouro Verde do Oeste;PR;Guamiranga;PR;385.51
Ouro Verde do Oeste;PR;Califórnia;PR;373.65
Ouro Verde do Oeste;PR;Tuneiras do Oeste;PR;198.23
Ouro Verde do Oeste;PR;Santa Isabel do Ivaí;PR;261.32
Ouro Verde do Oeste;PR;Vera Cruz do Oeste;PR;44.0
Ouro Verde do Oeste;PR;Jesuítas;PR;82.15
Ouro Verde do Oeste;PR;Nova Santa Rosa;PR;57.87
Ouro Verde do Oeste;PR;Ivaté;PR;200.59
Ouro Verde do Oeste;PR;Nova Fátima;PR;490.64
Ouro Verde do Oeste;PR;Tupãssi;PR;54.48
Ouro Verde do Oeste;PR;Reserva do Iguaçu;PR;307.28
Ouro Verde do Oeste;PR;Campo do Tenente;PR;559.77
Ouro Verde do Oeste;PR;Cambira;PR;341.67
Ouro Verde do Oeste;PR;Tomazina;PR;584.81
Ouro Verde do Oeste;PR;Icaraíma;PR;217.1
Ouro Verde do Oeste;PR;Santa Cruz de Monte Castelo;PR;276.29
Ouro Verde do Oeste;PR;Figueira;PR;560.01
Ouro Verde do Oeste;PR;Guaraqueçaba;PR;736.1
Ouro Verde do Oeste;PR;Boa Vista da Aparecida;PR;131.49
Ouro Verde do Oeste;PR;Coronel Domingos Soares;PR;371.24
Ouro Verde do Oeste;PR;Quatiguá;PR;579.46
Ouro Verde do Oeste;PR;Antônio Olinto;PR;493.82
Ouro Verde do Oeste;PR;Abatiá;PR;517.88
Ouro Verde do Oeste;PR;Paulo Frontin;PR;449.02
Ouro Verde do Oeste;PR;Juranda;PR;166.82
Ouro Verde do Oeste;PR;Luiziana;PR;240.45
Ouro Verde do Oeste;PR;Bom Sucesso;PR;312.21
Ouro Verde do Oeste;PR;Verê;PR;233.01
Ouro Verde do Oeste;PR;Marilena;PR;311.58
Ouro Verde do Oeste;PR;Goioxim;PR;257.84
Ouro Verde do Oeste;PR;Jussara;PR;247.15
Ouro Verde do Oeste;PR;São Carlos do Ivaí;PR;287.11
Ouro Verde do Oeste;PR;Sabáudia;PR;365.64
Ouro Verde do Oeste;PR;Vitorino;PR;270.33
Ouro Verde do Oeste;PR;Floresta;PR;271.91
Ouro Verde do Oeste;PR;Renascença;PR;244.27
Ouro Verde do Oeste;PR;Sapopema;PR;519.76
Ouro Verde do Oeste;PR;Mariópolis;PR;299.06
Ouro Verde do Oeste;PR;Guairaçá;PR;303.86
Ouro Verde do Oeste;PR;Itambaracá;PR;507.74
Ouro Verde do Oeste;PR;Amaporã;PR;286.14
Ouro Verde do Oeste;PR;Ibema;PR;112.9
Ouro Verde do Oeste;PR;Formosa do Oeste;PR;95.34
Ouro Verde do Oeste;PR;Boa Ventura de São Roque;PR;365.17
Ouro Verde do Oeste;PR;Pinhalão;PR;571.83
Ouro Verde do Oeste;PR;Borrazópolis;PR;350.74
Ouro Verde do Oeste;PR;Pérola d'Oeste;PR;182.82
Ouro Verde do Oeste;PR;Perobal;PR;133.99
Ouro Verde do Oeste;PR;São José da Boa Vista;PR;640.78
Ouro Verde do Oeste;PR;Itambé;PR;283.65
Ouro Verde do Oeste;PR;Doutor Camargo;PR;275.54
Ouro Verde do Oeste;PR;Francisco Alves;PR;107.03
Ouro Verde do Oeste;PR;Paula Freitas;PR;488.17
Ouro Verde do Oeste;PR;Enéas Marques;PR;207.41
Ouro Verde do Oeste;PR;Nova Olímpia;PR;199.36
Ouro Verde do Oeste;PR;São João do Caiuá;PR;330.11
Ouro Verde do Oeste;PR;Adrianópolis;PR;687.84
Ouro Verde do Oeste;PR;São Tomé;PR;247.31
Ouro Verde do Oeste;PR;Pato Bragado;PR;63.85
Ouro Verde do Oeste;PR;São Pedro do Iguaçu;PR;28.16
Ouro Verde do Oeste;PR;Laranjal;PR;293.76
Ouro Verde do Oeste;PR;Mercedes;PR;77.48
Ouro Verde do Oeste;PR;Maria Helena;PR;174.76
Ouro Verde do Oeste;PR;Xambrê;PR;170.37
Ouro Verde do Oeste;PR;Saudade do Iguaçu;PR;245.7
Ouro Verde do Oeste;PR;Maripá;PR;63.24
Ouro Verde do Oeste;PR;Fernandes Pinheiro;PR;418.3
Ouro Verde do Oeste;PR;Guaraci;PR;374.55
Ouro Verde do Oeste;PR;São Jorge do Ivaí;PR;285.36
Ouro Verde do Oeste;PR;São Jorge do Patrocínio;PR;161.49
Ouro Verde do Oeste;PR;Doutor Ulysses;PR;639.11
Ouro Verde do Oeste;PR;Tapira;PR;217.44
Ouro Verde do Oeste;PR;Santo Inácio;PR;400.79
Ouro Verde do Oeste;PR;Presidente Castelo Branco;PR;310.59
Ouro Verde do Oeste;PR;Grandes Rios;PR;388.96
Ouro Verde do Oeste;PR;Braganey;PR;112.11
Ouro Verde do Oeste;PR;Jaboti;PR;573.8
Ouro Verde do Oeste;PR;Diamante D'Oeste;PR;42.03
Ouro Verde do Oeste;PR;Nova Tebas;PR;285.23
Ouro Verde do Oeste;PR;Tamboara;PR;283.77
Ouro Verde do Oeste;PR;Sertaneja;PR;464.92
Ouro Verde do Oeste;PR;Pranchita;PR;208.05
Ouro Verde do Oeste;PR;Honório Serpa;PR;316.65
Ouro Verde do Oeste;PR;Nova Esperança do Sudoeste;PR;194.19
Ouro Verde do Oeste;PR;Diamante do Norte;PR;331.47
Ouro Verde do Oeste;PR;Lupionópolis;PR;413.1
Ouro Verde do Oeste;PR;Janiópolis;PR;165.87
Ouro Verde do Oeste;PR;Japira;PR;561.76
Ouro Verde do Oeste;PR;Santana do Itararé;PR;622.75
Ouro Verde do Oeste;PR;Porto Amazonas;PR;495.85
Ouro Verde do Oeste;PR;Floraí;PR;305.62
Ouro Verde do Oeste;PR;Salto do Itararé;PR;622.0
Ouro Verde do Oeste;PR;Lobato;PR;354.48
Ouro Verde do Oeste;PR;ova Cantu;PR;201.52
Ouro Verde do Oeste;PR;Fênix;PR;276.12
Ouro Verde do Oeste;PR;Lunardelli;PR;310.51
Ouro Verde do Oeste;PR;Marumbi;PR;330.73
Ouro Verde do Oeste;PR;Entre Rios do Oeste;PR;54.66
Ouro Verde do Oeste;PR;Rosário do Ivaí;PR;420.81
Ouro Verde do Oeste;PR;Flor da Serra do Sul;PR;241.75
Ouro Verde do Oeste;PR;Ramilândia;PR;68.4
Ouro Verde do Oeste;PR;Lindoeste;PR;94.08
Ouro Verde do Oeste;PR;Iguaraçu;PR;332.64
Ouro Verde do Oeste;PR;Indianópolis;PR;255.97
Ouro Verde do Oeste;PR;Foz do Jordão;PR;289.56
Ouro Verde do Oeste;PR;Serranópolis do Iguaçu;PR;105.43
Ouro Verde do Oeste;PR;Quinta do Sol;PR;255.31
Ouro Verde do Oeste;PR;Cruzeiro do Sul;PR;349.22
Ouro Verde do Oeste;PR;Itaguajé;PR;398.57
Ouro Verde do Oeste;PR;Quarto Centenário;PR;123.04
Ouro Verde do Oeste;PR;Nova Santa Bárbara;PR;471.19
Ouro Verde do Oeste;PR;Marquinho;PR;235.89
Ouro Verde do Oeste;PR;Planaltina do Paraná;PR;270.71
Ouro Verde do Oeste;PR;Cruzeiro do Iguaçu;PR;187.75
Ouro Verde do Oeste;PR;Rio Branco do Ivaí;PR;393.66
Ouro Verde do Oeste;PR;Porto Vitória;PR;480.61
Ouro Verde do Oeste;PR;Santa Mônica;PR;242.7
Ouro Verde do Oeste;PR;Virmond;PR;217.7
Ouro Verde do Oeste;PR;Quatro Pontes;PR;51.52
Ouro Verde do Oeste;PR;Munhoz de Melo;PR;344.52
Ouro Verde do Oeste;PR;Nossa Senhora das Graças;PR;367.95
Ouro Verde do Oeste;PR;Kaloré;PR;345.04
Ouro Verde do Oeste;PR;Boa Esperança;PR;193.09
Ouro Verde do Oeste;PR;Espigão Alto do Iguaçu;PR;184.15
Ouro Verde do Oeste;PR;Cafezal do Sul;PR;133.41
Ouro Verde do Oeste;PR;Leópolis;PR;473.62
Ouro Verde do Oeste;PR;Conselheiro Mairinck;PR;564.11
Ouro Verde do Oeste;PR;Atalaia;PR;331.84
Ouro Verde do Oeste;PR;Campina do Simão;PR;322.43
Ouro Verde do Oeste;PR;Prado Ferreira;PR;387.36
Ouro Verde do Oeste;PR;Santa Lúcia;PR;129.14
Ouro Verde do Oeste;PR;Guapirama;PR;556.62
Ouro Verde do Oeste;PR;Rancho Alegre;PR;462.45
Ouro Verde do Oeste;PR;Campo Bonito;PR;126.02
Ouro Verde do Oeste;PR;São José das Palmeiras;PR;25.03
Ouro Verde do Oeste;PR;Bom Jesus do Sul;PR;239.26
Ouro Verde do Oeste;PR;Nova América da Colina;PR;461.18
Ouro Verde do Oeste;PR;Ourizona;PR;296.79
Ouro Verde do Oeste;PR;Diamante do Sul;PR;158.1
Ouro Verde do Oeste;PR;Bela Vista da Caroba;PR;183.71
Ouro Verde do Oeste;PR;Salgado Filho;PR;227.65
Ouro Verde do Oeste;PR;Ivatuba;PR;282.94
Ouro Verde do Oeste;PR;Pitangueiras;PR;366.67
Ouro Verde do Oeste;PR;Paranapoema;PR;372.52
Ouro Verde do Oeste;PR;Santa Cecília do Pavão;PR;462.4
Ouro Verde do Oeste;PR;undiaí do Sul;PR;530.77
Ouro Verde do Oeste;PR;Bom Sucesso do Sul;PR;255.71
Ouro Verde do Oeste;PR;Santa Amélia;PR;523.4
Ouro Verde do Oeste;PR;Rio Bom;PR;378.72
Ouro Verde do Oeste;PR;Lidianópolis;PR;326.5
Ouro Verde do Oeste;PR;Mato Rico;PR;261.65
Ouro Verde do Oeste;PR;Porto Barreiro;PR;215.66
Ouro Verde do Oeste;PR;Inajá;PR;359.23
Ouro Verde do Oeste;PR;Corumbataí do Sul;PR;259.44
Ouro Verde do Oeste;PR;Farol;PR;182.88
Ouro Verde do Oeste;PR;Cafeara;PR;389.02
Ouro Verde do Oeste;PR;Arapuã;PR;319.58
Ouro Verde do Oeste;PR;Ângulo;PR;349.63
Ouro Verde do Oeste;PR;Cruzmaltina;PR;359.35
Ouro Verde do Oeste;PR;Sulina;PR;254.33
Ouro Verde do Oeste;PR;Godoy Moreira;PR;329.09
Ouro Verde do Oeste;PR;Novo Itacolomi;PR;363.28
Ouro Verde do Oeste;PR;Barra do Jacaré;PR;521.97
Ouro Verde do Oeste;PR;Anahy;PR;119.66
Ouro Verde do Oeste;PR;Pinhal de São Bento;PR;196.6
Ouro Verde do Oeste;PR;Flórida;PR;345.31
Ouro Verde do Oeste;PR;Itaúna do Sul;PR;321.32
Ouro Verde do Oeste;PR;Alto Paraíso;PR;198.21
Ouro Verde do Oeste;PR;Uniflor;PR;334.79
Ouro Verde do Oeste;PR;Santo Antônio do Caiuá;PR;344.0
Ouro Verde do Oeste;PR;Rancho Alegre D'Oeste;PR;150.15
Ouro Verde do Oeste;PR;Porto Rico;PR;293.59
Ouro Verde do Oeste;PR;Brasilândia do Sul;PR;90.33
Ouro Verde do Oeste;PR;Manfrinópolis;PR;216.99
Ouro Verde do Oeste;PR;Boa Esperança do Iguaçu;PR;174.01
Ouro Verde do Oeste;PR;São Pedro do Paraná;PR;292.01
Ouro Verde do Oeste;PR;Iguatu;PR;129.79
Ouro Verde do Oeste;PR;Guaporema;PR;256.51
Ouro Verde do Oeste;PR;Iracema do Oeste;PR;89.1
Ouro Verde do Oeste;PR;Mirador;PR;285.28
Ouro Verde do Oeste;PR;São Manoel do Paraná;PR;267.67
Ouro Verde do Oeste;PR;Santo Antônio do Paraíso;PR;472.34
Ouro Verde do Oeste;PR;Ariranha do Ivaí;PR;354.64
Ouro Verde do Oeste;PR;Miraselva;PR;399.16
Ouro Verde do Oeste;PR;Esperança Nova;PR;175.48
Ouro Verde do Oeste;PR;Santa Inês;PR;406.78
Ouro Verde do Oeste;PR;Altamira do Paraná;PR;204.85
Ouro Verde do Oeste;PR;Jardim Olinda;PR;385.03
Ouro Verde do Oeste;PR;Nova Aliança do Ivaí;PR;280.82
Ouro Verde do Oeste;PR;Joinville;SC;684.53
Ouro Verde do Oeste;PR;Florianópolis;SC;861.65
Ouro Verde do Oeste;PR;Blumenau;SC;802.56
Ouro Verde do Oeste;PR;São José;SC;849.77
Ouro Verde do Oeste;PR;Itajaí;SC;766.17
Ouro Verde do Oeste;PR;Chapecó;SC;389.47
Ouro Verde do Oeste;PR;Palhoça;SC;856.77
Ouro Verde do Oeste;PR;Criciúma;SC;906.95
Ouro Verde do Oeste;PR;Jaraguá do Sul;SC;657.84
Ouro Verde do Oeste;PR;Lages;SC;713.63
Ouro Verde do Oeste;PR;Brusque;SC;796.29
Ouro Verde do Oeste;PR;Balneário Camboriú;SC;777.35
Ouro Verde do Oeste;PR;Tubarão;SC;976.38
Ouro Verde do Oeste;PR;Camboriú;SC;777.96
Ouro Verde do Oeste;PR;Navegantes;SC;762.47
Ouro Verde do Oeste;PR;São Bento do Sul;SC;612.8
Ouro Verde do Oeste;PR;Concórdia;SC;462.27
Ouro Verde do Oeste;PR;Biguaçu;SC;836.87
Ouro Verde do Oeste;PR;Itapema;SC;789.43
Ouro Verde do Oeste;PR;Caçador;SC;531.37
Ouro Verde do Oeste;PR;Rio do Sul;SC;732.67
Ouro Verde do Oeste;PR;Gaspar;SC;782.88
Ouro Verde do Oeste;PR;Araranguá;SC;1052.48
Ouro Verde do Oeste;PR;Indaial;SC;695.77
Ouro Verde do Oeste;PR;Içara;SC;1026.27
Ouro Verde do Oeste;PR;Videira;SC;542.7
Ouro Verde do Oeste;PR;Mafra;SC;556.44
Ouro Verde do Oeste;PR;Canoinhas;SC;508.45
Ouro Verde do Oeste;PR;São Francisco do Sul;SC;731.09
Ouro Verde do Oeste;PR;Imbituba;SC;929.99
Ouro Verde do Oeste;PR;Xanxerê;SC;375.27
Ouro Verde do Oeste;PR;Tijucas;SC;806.04
Ouro Verde do Oeste;PR;Guaramirim;SC;707.45
Ouro Verde do Oeste;PR;Timbó;SC;686.71
Ouro Verde do Oeste;PR;Barra Velha;SC;728.8
Ouro Verde do Oeste;PR;Araquari;SC;710.96
Ouro Verde do Oeste;PR;São Miguel do Oeste;SC;316.08
Ouro Verde do Oeste;PR;Laguna;SC;960.74
Ouro Verde do Oeste;PR;Curitibanos;SC;622.7
Ouro Verde do Oeste;PR;Rio Negrinho;SC;595.07
Ouro Verde do Oeste;PR;Campos Novos;SC;600.87
Ouro Verde do Oeste;PR;Pomerode;SC;688.76
Ouro Verde do Oeste;PR;Braço do Norte;SC;884.73
Ouro Verde do Oeste;PR;Penha;SC;751.38
Ouro Verde do Oeste;PR;Fraiburgo;SC;579.55
Ouro Verde do Oeste;PR;Porto União;SC;474.33
Ouro Verde do Oeste;PR;São João Batista;SC;819.88
Ouro Verde do Oeste;PR;Xaxim;SC;392.05
Ouro Verde do Oeste;PR;Forquilhinha;SC;1051.61
Ouro Verde do Oeste;PR;Itapoá;SC;689.17
Ouro Verde do Oeste;PR;Joaçaba;SC;535.85
Ouro Verde do Oeste;PR;Sombrio;SC;879.13
