Cidade 1;Estado 1;Cidade 2;Estado 2;Distância (km)
Verê;PR;Ivaí;PR;311.14
Verê;PR;Araruna;PR;385.53
Verê;PR;Peabirú;PR;386.57
Verê;PR;Engenheiro Beltrão;PR;403.28
Verê;PR;Campina da Lagoa;PR;300.58
Verê;PR;Jaguapitã;PR;533.36
Verê;PR;Mallet;PR;325.37
Verê;PR;General Carneiro;PR;257.65
Verê;PR;Iporã;PR;312.73
Verê;PR;Manoel Ribas;PR;305.39
Verê;PR;Imbaú;PR;434.77
Verê;PR;Planalto;PR;125.15
Verê;PR;Cantagalo;PR;151.51
Verê;PR;Bocaiuva do Sul;PR;491.52
Verê;PR;Rio Bonito do Iguaçu;PR;102.21
Verê;PR;Balsa Nova;PR;435.46
Verê;PR;Nova Londrina;PR;496.42
Verê;PR;Piên;PR;502.36
Verê;PR;Turvo;PR;238.75
Verê;PR;Cidade Gaúcha;PR;409.56
Verê;PR;Mamborê;PR;330.69
Verê;PR;Ribeirão do Pinhal;PR;588.34
Verê;PR;Teixeira Soares;PR;325.73
Verê;PR;Palmital;PR;197.87
Verê;PR;Jataizinho;PR;520.0
Verê;PR;Porecatu;PR;549.09
Verê;PR;Querência do Norte;PR;438.34
Verê;PR;Guaraniaçu;PR;169.73
Verê;PR;Santa Fé;PR;511.83
Verê;PR;Itapejara d'Oeste;PR;15.11
Verê;PR;Ventania;PR;465.93
Verê;PR;Moreira Sales;PR;328.57
Verê;PR;Três Barras do Paraná;PR;116.31
Verê;PR;Joaquim Távora;PR;580.96
Verê;PR;Céu Azul;PR;194.83
Verê;PR;Santa Mariana;PR;576.68
Verê;PR;Paranacity;PR;526.5
Verê;PR;Nova Laranjeiras;PR;132.14
Verê;PR;Alvorada do Sul;PR;567.0
Verê;PR;Barbosa Ferraz;PR;401.43
Verê;PR;Itaipulândia;PR;258.51
Verê;PR;Pérola;PR;344.52
Verê;PR;Uraí;PR;550.28
Verê;PR;Jardim Alegre;PR;345.56
Verê;PR;Primeiro de Maio;PR;567.55
Verê;PR;São Jerônimo da Serra;PR;556.88
Verê;PR;Inácio Martins;PR;259.19
Verê;PR;São Pedro do Ivaí;PR;479.3
Verê;PR;Mauá da Serra;PR;424.98
Verê;PR;Centenário do Sul;PR;555.32
Verê;PR;Missal;PR;256.74
Verê;PR;Ribeirão Claro;PR;633.98
Verê;PR;Nova Prata do Iguaçu;PR;75.41
Verê;PR;Florestópolis;PR;535.5
Verê;PR;Mariluz;PR;337.23
Verê;PR;Barracão;PR;113.77
Verê;PR;Nova Aurora;PR;254.72
Verê;PR;São João;PR;42.01
Verê;PR;Catanduvas;PR;145.07
Verê;PR;Iretama;PR;274.75
Verê;PR;Santa Tereza do Oeste;PR;166.95
Verê;PR;São João do Ivaí;PR;374.44
Verê;PR;Alto Piquiri;PR;307.62
Verê;PR;Roncador;PR;242.6
Verê;PR;Rondon;PR;433.77
Verê;PR;Japurá;PR;430.99
Verê;PR;Agudos do Sul;PR;511.3
Verê;PR;Santa Maria do Oeste;PR;238.28
Verê;PR;São Jorge d'Oeste;PR;36.94
Verê;PR;Tunas do Paraná;PR;530.09
Verê;PR;Douradina;PR;396.75
Verê;PR;São Sebastião da Amoreira;PR;558.5
Verê;PR;Congonhinhas;PR;573.97
Verê;PR;Marilândia do Sul;PR;450.13
Verê;PR;Guamiranga;PR;282.02
Verê;PR;Califórnia;PR;457.28
Verê;PR;Tuneiras do Oeste;PR;356.37
Verê;PR;Santa Isabel do Ivaí;PR;450.15
Verê;PR;Vera Cruz do Oeste;PR;200.3
Verê;PR;Jesuítas;PR;279.25
Verê;PR;Nova Santa Rosa;PR;254.52
Verê;PR;Ivaté;PR;389.42
Verê;PR;Nova Fátima;PR;587.67
Verê;PR;Tupãssi;PR;243.39
Verê;PR;Reserva do Iguaçu;PR;138.08
Verê;PR;Campo do Tenente;PR;456.28
Verê;PR;Cambira;PR;435.86
Verê;PR;Tomazina;PR;541.33
Verê;PR;Icaraíma;PR;405.93
Verê;PR;Santa Cruz de Monte Castelo;PR;465.12
Verê;PR;Figueira;PR;526.56
Verê;PR;Guaraqueçaba;PR;632.62
Verê;PR;Boa Vista da Aparecida;PR;142.14
Verê;PR;Coronel Domingos Soares;PR;144.39
Verê;PR;Quatiguá;PR;569.71
Verê;PR;Antônio Olinto;PR;390.33
Verê;PR;Abatiá;PR;603.0
Verê;PR;Paulo Frontin;PR;340.81
Verê;PR;Juranda;PR;294.69
Verê;PR;Luiziana;PR;366.78
Verê;PR;Bom Sucesso;PR;430.95
Verê;PR;Marilena;PR;500.41
Verê;PR;Goioxim;PR;183.35
Verê;PR;Jussara;PR;422.64
Verê;PR;São Carlos do Ivaí;PR;475.94
Verê;PR;Sabáudia;PR;487.09
Verê;PR;Vitorino;PR;65.88
Verê;PR;Floresta;PR;433.28
Verê;PR;Renascença;PR;52.69
Verê;PR;Sapopema;PR;524.24
Verê;PR;Mariópolis;PR;79.94
Verê;PR;Guairaçá;PR;492.69
Verê;PR;Itambaracá;PR;608.29
Verê;PR;Amaporã;PR;474.97
Verê;PR;Ibema;PR;171.48
Verê;PR;Formosa do Oeste;PR;293.0
Verê;PR;Boa Ventura de São Roque;PR;261.68
Verê;PR;Pinhalão;PR;535.98
Verê;PR;Borrazópolis;PR;379.82
Verê;PR;Pérola d'Oeste;PR;124.56
Verê;PR;Perobal;PR;322.82
Verê;PR;São José da Boa Vista;PR;537.3
Verê;PR;Itambé;PR;445.01
Verê;PR;Ouro Verde do Oeste;PR;232.89
Verê;PR;Doutor Camargo;PR;463.16
Verê;PR;Francisco Alves;PR;295.85
Verê;PR;Paula Freitas;PR;313.36
Verê;PR;Enéas Marques;PR;45.02
Verê;PR;Nova Olímpia;PR;388.19
Verê;PR;São João do Caiuá;PR;547.6
Verê;PR;Adrianópolis;PR;584.35
Verê;PR;São Tomé;PR;422.8
Verê;PR;Pato Bragado;PR;277.65
Verê;PR;São Pedro do Iguaçu;PR;197.78
Verê;PR;Laranjal;PR;219.28
Verê;PR;Mercedes;PR;274.13
Verê;PR;Maria Helena;PR;363.59
Verê;PR;Xambrê;PR;359.2
Verê;PR;Saudade do Iguaçu;PR;68.32
Verê;PR;Maripá;PR;252.07
Verê;PR;Fernandes Pinheiro;PR;314.81
Verê;PR;Guaraci;PR;535.91
Verê;PR;São Jorge do Ivaí;PR;468.01
Verê;PR;São Jorge do Patrocínio;PR;350.32
Verê;PR;Doutor Ulysses;PR;535.62
Verê;PR;Tapira;PR;406.26
Verê;PR;Santo Inácio;PR;554.06
Verê;PR;Presidente Castelo Branco;PR;484.56
Verê;PR;Grandes Rios;PR;418.04
Verê;PR;Braganey;PR;203.49
Verê;PR;Jaboti;PR;537.95
Verê;PR;Diamante D'Oeste;PR;227.77
Verê;PR;Nova Tebas;PR;316.22
Verê;PR;Tamboara;PR;472.6
Verê;PR;Sertaneja;PR;579.4
Verê;PR;Pranchita;PR;125.3
Verê;PR;Honório Serpa;PR;77.04
Verê;PR;Nova Esperança do Sudoeste;PR;58.23
Verê;PR;Diamante do Norte;PR;520.3
Verê;PR;Lupionópolis;PR;559.4
Verê;PR;Janiópolis;PR;334.73
Verê;PR;Japira;PR;525.91
Verê;PR;Santana do Itararé;PR;551.1
Verê;PR;Porto Amazonas;PR;392.37
Verê;PR;Floraí;PR;496.6
Verê;PR;Salto do Itararé;PR;576.67
Verê;PR;Lobato;PR;528.15
Verê;PR;ova Cantu;PR;329.4
Verê;PR;Fênix;PR;396.55
Verê;PR;Lunardelli;PR;359.28
Verê;PR;Marumbi;PR;412.4
Verê;PR;Entre Rios do Oeste;PR;286.84
Verê;PR;Rosário do Ivaí;PR;409.24
Verê;PR;Flor da Serra do Sul;PR;81.45
Verê;PR;Ramilândia;PR;221.22
Verê;PR;Lindoeste;PR;139.71
Verê;PR;Iguaraçu;PR;494.0
Verê;PR;Indianópolis;PR;431.43
Verê;PR;Foz do Jordão;PR;120.36
Verê;PR;Serranópolis do Iguaçu;PR;240.46
Verê;PR;Quinta do Sol;PR;416.68
Verê;PR;Cruzeiro do Sul;PR;522.88
Verê;PR;Itaguajé;PR;572.23
Verê;PR;Quarto Centenário;PR;292.76
Verê;PR;Nova Santa Bárbara;PR;571.23
Verê;PR;Marquinho;PR;161.41
Verê;PR;Planaltina do Paraná;PR;459.54
Verê;PR;Cruzeiro do Iguaçu;PR;47.49
Verê;PR;Rio Branco do Ivaí;PR;372.43
Verê;PR;Porto Vitória;PR;305.81
Verê;PR;Santa Mônica;PR;431.53
Verê;PR;Virmond;PR;143.21
Verê;PR;Quatro Pontes;PR;248.17
Verê;PR;Munhoz de Melo;PR;505.89
Verê;PR;Nossa Senhora das Graças;PR;529.31
Verê;PR;Kaloré;PR;396.43
Verê;PR;Boa Esperança;PR;320.96
Verê;PR;Espigão Alto do Iguaçu;PR;91.57
Verê;PR;Cafezal do Sul;PR;322.24
Verê;PR;Leópolis;PR;588.1
Verê;PR;Conselheiro Mairinck;PR;545.76
Verê;PR;Atalaia;PR;505.5
Verê;PR;Campina do Simão;PR;218.95
Verê;PR;Prado Ferreira;PR;513.86
Verê;PR;Santa Lúcia;PR;120.53
Verê;PR;Guapirama;PR;566.83
Verê;PR;Rancho Alegre;PR;576.93
Verê;PR;Campo Bonito;PR;184.59
Verê;PR;São José das Palmeiras;PR;257.92
Verê;PR;Bom Jesus do Sul;PR;124.2
Verê;PR;Nova América da Colina;PR;561.73
Verê;PR;Ourizona;PR;479.44
Verê;PR;Diamante do Sul;PR;167.31
Verê;PR;Bela Vista da Caroba;PR;125.45
Verê;PR;Salgado Filho;PR;69.8
Verê;PR;Ivatuba;PR;455.39
Verê;PR;Pitangueiras;PR;498.53
Verê;PR;Paranapoema;PR;560.93
Verê;PR;Santa Cecília do Pavão;PR;562.96
Verê;PR;undiaí do Sul;PR;576.85
Verê;PR;Bom Sucesso do Sul;PR;29.97
Verê;PR;Santa Amélia;PR;618.51
Verê;PR;Rio Bom;PR;429.07
Verê;PR;Lidianópolis;PR;355.57
Verê;PR;Mato Rico;PR;254.16
Verê;PR;Porto Barreiro;PR;119.56
Verê;PR;Inajá;PR;547.64
Verê;PR;Corumbataí do Sul;PR;385.63
Verê;PR;Farol;PR;353.16
Verê;PR;Cafeara;PR;550.38
Verê;PR;Arapuã;PR;337.94
Verê;PR;Ângulo;PR;498.92
Verê;PR;Cruzmaltina;PR;388.43
Verê;PR;Sulina;PR;62.47
Verê;PR;Godoy Moreira;PR;377.61
Verê;PR;Novo Itacolomi;PR;414.22
Verê;PR;Barra do Jacaré;PR;613.58
Verê;PR;Anahy;PR;247.53
Verê;PR;Pinhal de São Bento;PR;81.43
Verê;PR;Flórida;PR;518.97
Verê;PR;Itaúna do Sul;PR;510.15
Verê;PR;Alto Paraíso;PR;387.04
Verê;PR;Uniflor;PR;508.45
Verê;PR;Santo Antônio do Caiuá;PR;561.5
Verê;PR;Rancho Alegre D'Oeste;PR;313.17
Verê;PR;Porto Rico;PR;482.42
Verê;PR;Brasilândia do Sul;PR;279.16
Verê;PR;Manfrinópolis;PR;59.14
Verê;PR;Boa Esperança do Iguaçu;PR;48.37
Verê;PR;São Pedro do Paraná;PR;480.85
Verê;PR;Iguatu;PR;221.16
Verê;PR;Guaporema;PR;445.34
Verê;PR;Iracema do Oeste;PR;270.81
Verê;PR;Mirador;PR;474.11
Verê;PR;São Manoel do Paraná;PR;443.12
Verê;PR;Santo Antônio do Paraíso;PR;572.89
Verê;PR;Ariranha do Ivaí;PR;333.42
Verê;PR;Miraselva;PR;525.65
Verê;PR;Esperança Nova;PR;364.31
Verê;PR;Santa Inês;PR;568.0
Verê;PR;Altamira do Paraná;PR;250.34
Verê;PR;Jardim Olinda;PR;573.43
Verê;PR;Nova Aliança do Ivaí;PR;469.65
Verê;PR;Joinville;SC;581.04
Verê;PR;Florianópolis;SC;758.16
Verê;PR;Blumenau;SC;606.49
Verê;PR;São José;SC;746.29
Verê;PR;Itajaí;SC;662.69
Verê;PR;Chapecó;SC;186.18
Verê;PR;Palhoça;SC;693.3
Verê;PR;Criciúma;SC;680.1
Verê;PR;Jaraguá do Sul;SC;541.15
Verê;PR;Lages;SC;486.79
Verê;PR;Brusque;SC;692.8
Verê;PR;Balneário Camboriú;SC;673.86
Verê;PR;Tubarão;SC;699.47
Verê;PR;Camboriú;SC;674.47
Verê;PR;Navegantes;SC;658.98
Verê;PR;São Bento do Sul;SC;496.11
Verê;PR;Concórdia;SC;236.02
Verê;PR;Biguaçu;SC;733.38
Verê;PR;Itapema;SC;685.95
Verê;PR;Caçador;SC;304.52
Verê;PR;Rio do Sul;SC;505.82
Verê;PR;Gaspar;SC;679.39
Verê;PR;Araranguá;SC;712.89
Verê;PR;Indaial;SC;579.52
Verê;PR;Içara;SC;692.45
Verê;PR;Videira;SC;315.85
Verê;PR;Mafra;SC;439.75
Verê;PR;Canoinhas;SC;375.05
Verê;PR;São Francisco do Sul;SC;627.6
Verê;PR;Imbituba;SC;757.59
Verê;PR;Xanxerê;SC;149.02
Verê;PR;Tijucas;SC;702.56
Verê;PR;Guaramirim;SC;550.06
Verê;PR;Timbó;SC;557.58
Verê;PR;Barra Velha;SC;625.32
Verê;PR;Araquari;SC;607.47
Verê;PR;São Miguel do Oeste;SC;158.24
Verê;PR;Laguna;SC;729.81
Verê;PR;Curitibanos;SC;395.85
Verê;PR;Rio Negrinho;SC;478.38
Verê;PR;Campos Novos;SC;374.02
Verê;PR;Pomerode;SC;572.07
Verê;PR;Braço do Norte;SC;657.88
Verê;PR;Penha;SC;647.89
Verê;PR;Fraiburgo;SC;352.7
Verê;PR;Porto União;SC;299.53
Verê;PR;São João Batista;SC;716.39
Verê;PR;Xaxim;SC;166.7
Verê;PR;Forquilhinha;SC;691.65
Verê;PR;Itapoá;SC;585.68
Verê;PR;Joaçaba;SC;309.0
Verê;PR;Sombrio;SC;675.84
Verê;PR;Garopaba;SC;738.77
Verê;PR;Maravilha;SC;134.5
Verê;PR;Porto Belo;SC;697.69
Verê;PR;Santo Amaro da Imperatriz;SC;676.65
Verê;PR;Balneário Piçarras;SC;640.85
Verê;PR;Ituporanga;SC;530.61
Verê;PR;São Joaquim;SC;566.59
Verê;PR;Bombinhas;SC;707.01
Verê;PR;São Lourenço do Oeste;SC;79.75
Verê;PR;Guabiruba;SC;699.22
Verê;PR;Capivari de Baixo;SC;707.54
Verê;PR;Orleans;SC;656.27
Verê;PR;Capinzal;SC;342.58
Verê;PR;Itaiópolis;SC;448.69
Verê;PR;Pinhalzinho;SC;148.51
Verê;PR;Herval d'Oeste;SC;307.62
Verê;PR;Urussanga;SC;675.78
Verê;PR;Jaguaruna;SC;714.29
Verê;PR;Schroeder;SC;551.48
Verê;PR;Presidente Getúlio;SC;532.09
Verê;PR;Ibirama;SC;530.8
Verê;PR;Três Barras;SC;393.38
Verê;PR;Papanduva;SC;418.95
Verê;PR;Seara;SC;196.82
Verê;PR;Garuva;SC;544.64
Verê;PR;Morro da Fumaça;SC;695.37
Verê;PR;Taió;SC;439.34
Verê;PR;Abelardo Luz;SC;121.5
Verê;PR;Otacílio Costa;SC;470.52
Verê;PR;Cocal do Sul;SC;684.67
Verê;PR;Massaranduba;SC;566.25
Verê;PR;Pouso Redondo;SC;472.02
Verê;PR;Ilhota;SC;667.86
Verê;PR;Governador Celso Ramos;SC;732.65
Verê;PR;Itapiranga;SC;226.9
Verê;PR;Balneário Rincão;SC;707.97
Verê;PR;Balneário Arroio do Silva;SC;721.5
Verê;PR;Correia Pinto;SC;449.03
Verê;PR;Balneário Gaivota;SC;683.78
Verê;PR;Palmitos;SC;187.07
Verê;PR;Santa Cecília;SC;375.51
Verê;PR;Corupá;SC;522.88
Verê;PR;Dionísio Cerqueira;SC;114.43
Verê;PR;Balneário Barra do Sul;SC;624.07
Verê;PR;Lauro Müller;SC;643.5
Verê;PR;São José do Cedro;SC;126.52
Verê;PR;Nova Trento;SC;716.71
Verê;PR;Siderópolis;SC;667.54
Verê;PR;Nova Veneza;SC;677.91
Verê;PR;São Ludgero;SC;669.36
Verê;PR;Turvo;SC;651.63
Verê;PR;Passo de Torres;SC;709.73
Verê;PR;Sangão;SC;703.12
Verê;PR;Lontras;SC;518.45
Verê;PR;Canelinha;SC;717.43
Verê;PR;Rodeio;SC;562.72
Verê;PR;Campo Alegre;SC;507.08
Verê;PR;Gravatal;SC;671.29
Verê;PR;Imaruí;SC;774.69
Verê;PR;Luiz Alves;SC;590.8
Verê;PR;Lebon Régis;SC;341.35
Verê;PR;Antônio Carlos;SC;742.79
Verê;PR;Faxinal dos Guedes;SC;166.3
Verê;PR;Quilombo;SC;134.9
Verê;PR;Agrolândia;SC;504.08
Verê;PR;Cunha Porã;SC;153.3
Verê;PR;Rio dos Cedros;SC;588.93
Verê;PR;Urubici;SC;593.67
Verê;PR;Guaraciaba;SC;144.19
Verê;PR;Ponte Serrada;SC;193.06
Verê;PR;Jacinto Machado;SC;658.91
Verê;PR;Catanduvas;SC;296.93
Verê;PR;Benedito Novo;SC;544.24
Verê;PR;Alfredo Wagner;SC;600.19
Verê;PR;Coronel Freitas;SC;161.28
Verê;PR;Irineópolis;SC;336.95
Verê;PR;São Carlos;SC;186.96
Verê;PR;Saudades;SC;159.71
Verê;PR;Irani;SC;224.69
Verê;PR;Pescaria Brava;SC;716.96
Verê;PR;Mondaí;SC;217.09
Verê;PR;Apiúna;SC;548.26
Verê;PR;Santa Rosa do Sul;SC;685.1
Verê;PR;Campo Erê;SC;80.0
Verê;PR;Iporã do Oeste;SC;192.65
Verê;PR;São Domingos;SC;105.39
Verê;PR;Monte Carlo;SC;379.93
Verê;PR;Paulo Lopes;SC;722.27
Verê;PR;Armazém;SC;683.84
Verê;PR;Treze Tílias;SC;289.79
Verê;PR;São José do Cerrito;SC;445.85
Verê;PR;São João do Sul;SC;702.57
Verê;PR;Descanso;SC;170.22
Verê;PR;Guatambu;SC;202.23
Verê;PR;Bom Retiro;SC;575.43
Verê;PR;Ascurra;SC;558.13
Verê;PR;Anita Garibaldi;SC;437.11
Verê;PR;Praia Grande;SC;718.5
Verê;PR;Tangará;SC;332.99
Verê;PR;Santa Terezinha;SC;451.06
Verê;PR;Laurentino;SC;504.42
Verê;PR;Ipumirim;SC;201.29
Verê;PR;Maracajá;SC;704.77
Verê;PR;Rio do Oeste;SC;492.47
Verê;PR;Monte Castelo;SC;420.19
Verê;PR;Ipuaçu;SC;117.75
Verê;PR;Palma Sola;SC;92.78
Verê;PR;Salete;SC;450.88
Verê;PR;Major Vieira;SC;398.52
Verê;PR;Treze de Maio;SC;695.59
Verê;PR;Timbó Grande;SC;348.88
Verê;PR;Trombudo Central;SC;490.35
Verê;PR;Campo Belo do Sul;SC;487.46
Verê;PR;Itá;SC;217.01
Verê;PR;Ouro;SC;341.85
Verê;PR;Meleiro;SC;665.24
Verê;PR;Aurora;SC;517.21
Verê;PR;Águas Mornas;SC;669.89
Verê;PR;Petrolândia;SC;527.05
Verê;PR;Água Doce;SC;279.34
Verê;PR;Rio do Campo;SC;434.21
Verê;PR;Caibi;SC;177.89
Verê;PR;São João do Oeste;SC;211.41
Verê;PR;Grão-Pará;SC;645.19
Verê;PR;Rio das Antas;SC;316.66
Verê;PR;Vidal Ramos;SC;562.21
Verê;PR;São Cristóvão do Sul;SC;415.92
Verê;PR;Agronômica;SC;497.02
Verê;PR;Águas de Chapecó;SC;189.36
Verê;PR;José Boiteux;SC;500.95
Verê;PR;Imbuia;SC;556.07
Verê;PR;Anchieta;SC;112.7
Verê;PR;Bela Vista do Toldo;SC;370.15
Verê;PR;Luzerna;SC;301.1
Verê;PR;São Pedro de Alcântara;SC;692.58
Verê;PR;Piratuba;SC;301.9
Verê;PR;Timbé do Sul;SC;632.0
Verê;PR;Vitor Meireles;SC;486.63
Verê;PR;Botuverá;SC;714.24
Verê;PR;Angelina;SC;659.69
Verê;PR;Nova Erechim;SC;159.14
Verê;PR;Tunápolis;SC;195.01
Verê;PR;Erval Velho;SC;326.37
Verê;PR;Rio Fortuna;SC;678.5
Verê;PR;Guarujá do Sul;SC;116.08
Verê;PR;Romelândia;SC;130.21
Verê;PR;Cordilheira Alta;SC;179.96
Verê;PR;Riqueza;SC;186.78
Verê;PR;Caxambu do Sul;SC;214.1
Verê;PR;Ipira;SC;299.43
Verê;PR;Vargem Bonita;SC;231.13
Verê;PR;Lindóia do Sul;SC;209.83
Verê;PR;Nova Itaberaba;SC;172.4
Verê;PR;São João do Itaperiú;SC;625.62
Verê;PR;Ponte Alta;SC;435.83
Verê;PR;Salto Veloso;SC;275.05
Verê;PR;Arabutã;SC;226.89
Verê;PR;Jaborá;SC;262.4
Verê;PR;Paraíso;SC;177.8
Verê;PR;Witmarsum;SC;475.57
Verê;PR;Pedras Grandes;SC;673.95
Verê;PR;Dona Emma;SC;484.98
Verê;PR;Modelo;SC;135.79
Verê;PR;Passos Maia;SC;200.09
Verê;PR;Bom Jardim da Serra;SC;609.31
Verê;PR;Braço do Trombudo;SC;490.38
Verê;PR;Iraceminha;SC;161.41
Verê;PR;Zortéa;SC;357.7
Verê;PR;Treviso;SC;654.71
Verê;PR;Xavantina;SC;181.32
Verê;PR;Doutor Pedrinho;SC;522.87
Verê;PR;Vargeão;SC;177.48
Verê;PR;Saltinho;SC;107.7
Verê;PR;Anitápolis;SC;680.4
Verê;PR;Arroio Trinta;SC;286.2
Verê;PR;Bocaina do Sul;SC;523.44
Verê;PR;Pinheiro Preto;SC;312.36
Verê;PR;Calmon;SC;294.18
Verê;PR;São Martinho;SC;698.11
Verê;PR;Entre Rios;SC;140.8
Verê;PR;Leoberto Leal;SC;574.93
Verê;PR;Cerro Negro;SC;469.14
Verê;PR;Serra Alta;SC;128.15
Verê;PR;Rancho Queimado;SC;644.84
Verê;PR;Ibicaré;SC;303.96
Verê;PR;Atalanta;SC;510.17
Verê;PR;Major Gercino;SC;686.22
Verê;PR;Galvão;SC;88.97
